playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg
4924,Zach Streva,M,Raw,33,103,285,310
4532,Larissa Vordick,F,Raw,17,75,100,130
1672,Michael Womelsdorf,M,Single-ply,49,99,163,190
28482,Ilya Nefedov,M,Raw,44,98,220,250
25088,Jessica Boran,F,Raw,31,104,163,150
4055,Chia-Hui Tsai,F,Single-ply,19,86,210,190
25408,Mats Bergstedt,M,Single-ply,62,82,210,223
26814,Renae Holmdahl,F,Raw,35,65,103,130
10000,Shaquille Lyew,M,Raw,22,73,163,223
23146,John Haack,M,Wraps,24,82,328,325
11953,Madison Nipper,F,Single-ply,16,73,103,125
24341,Erinn Loughlin,F,Raw,31,55,105,120
10237,Logan Johnson,M,Wraps,20,74,200,213
24136,Emily Costolo,F,Raw,23,60,85,128
10255,Lizette Salgado,F,Wraps,22,60,153,175
13305,Justin Dann,M,Raw,25,88,233,248
9487,Katie Barath,F,Raw,43,55,88,108
25244,Richard Lee,M,Raw,30,108,205,245
12879,Zaid Faydi,M,Raw,30,97,233,283
27412,Desiree Colozzo,F,Raw,24,54,80,100
25946,Robert Boisclair,M,Multi-ply,53,89,-145,165
4317,Kevin Escanlante,M,Raw,23,67,140,188
9980,Scott Gardner,M,Raw,31,144,235,300
5519,Kyle Planchon,M,Raw,32,82,223,233
858,Billy Apostolon,M,Wraps,24,106,178,240
22991,Robert Melgar,M,Raw,35,96,173,215
5972,Trevor Sellers,M,Raw,18,78,203,228
7875,Melissa Dunlap,F,Raw,33,81,160,145
595,Tomas Juricek,M,Raw,25,72,225,253
8804,Rane Ovaska,M,Wraps,57,80,190,221
9186,Brenda Howard,F,Single-ply,46,56,108,123
10970,Paul Sorenson,M,Wraps,23,117,240,265
9746,Sam Gallant,M,Raw,21,70,193,215
14352,Jeff Denson,M,Raw,56,80,148,195
24015,Jesse Gruhl,M,Raw,20,103,258,260
1951,William Valle,M,Raw,22,82,245,273
9120,Pactrick Yabut,M,Raw,21,74,183,240
23867,Chris Williams,M,Wraps,58,88,115,170
22904,Courtney Lynch,F,Raw,27,114,158,160
20937,Lucas Helmke,M,Raw,28,74,208,225
7910,Franklin Synder,M,Wraps,19,108,261,284
14781,Spencer Owens,M,Raw,16,64,160,185
7830,Camisha Noble,F,Raw,45,55,95,108
2513,Don Super,M,Raw,25,74,208,228
6732,Marisa Nallie,F,Wraps,28,60,161,166
5559,Collin Rhodes,M,Wraps,48,129,310,300
29765,Tristan Calabro,M,Raw,23,98,228,273
7860,Ian Penrod,M,Raw,23,109,220,245
11027,Zac Fraser,M,Raw,22,91,200,243
4700,Thomas Gianni,M,Raw,24,124,170,235
2233,Hunter Rossman,M,Wraps,17,96,185,215
27372,James Geary,M,Single-ply,22,131,183,210
17560,Robert Schultz,M,Raw,55,120,223,235
16160,Adrian Perhac,M,Single-ply,22,65,230,245
15092,Polina Kirillova,F,Single-ply,19,43,110,120
11926,Ashley Rau,F,Wraps,18,66,95,100
27453,Jeremy Oettinger,M,Raw,23,118,250,285
9215,Jami Saarela,M,Raw,22,93,225,260
23342,Aneela Rose,F,Wraps,45,55,80,108
29767,Keri Davis,F,Raw,26,48,88,123
22137,Jodie Banks,F,Raw,0,70,100,120
20625,Darrell Carter,M,Wraps,24,82,183,260
5424,Neil Lauaki,M,Single-ply,50,134,360,275
13265,Cody Blackburn,M,Single-ply,18,112,225,240
19785,Michael Bowman,M,Wraps,31,67,195,211
15567,Brian Baumgartner,M,Raw,41,94,210,240
12501,Timothy Paynter,M,Raw,24,90,278,330
7492,Tammy Swiggum,F,Raw,42,83,110,153
24903,Matt Sohmer,M,Wraps,22,123,370,349
8995,Kim Nelson,F,Raw,53,74,48,93
1550,Scott Layman,M,Single-ply,34,66,245,215
17393,Damien Domer,M,Wraps,37,120,233,280
14842,Jesse Goldshear,M,Raw,26,72,133,158
10929,Petr Lahoda,M,Raw,46,118,283,240
23925,Katinka Van Baalen,F,Raw,18,57,105,138
5095,Michael Timo,M,Raw,24,89,210,225
17032,Andrew Jacobs,M,Raw,29,155,185,230
3243,Kevin Kwon,M,Raw,18,93,163,135
11054,S. Banu Sabina,F,Single-ply,25,66,188,150
727,Hamilton Cox,M,Raw,16,91,183,158
16125,John Delinac,M,Raw,42,100,245,265
14591,Janne Marttila,M,Raw,20,92,240,263
9133,Dominique Thistleton,F,Wraps,29,67,140,155
8169,Sal Honu,M,Raw,34,83,233,285
331,Justin Duran,M,Single-ply,17,92,285,240
7027,Gary Grissinger,M,Raw,50,89,238,293
13809,Kristie Simas,F,Raw,27,66,100,138
211,Alexander de Oliveira Moura,M,Raw,36,100,170,215
28679,Tyson Walker,M,Raw,20,102,175,230
2263,Blanca Villoch,F,Wraps,33,56,170,183
6343,Jordan Miesner,F,Raw,21,73,138,155
28107,Maria Vega,F,Raw,42,54,93,138
18165,Imani Martinez,M,Raw,24,74,123,138
11367,Alina Davletshina,F,Raw,20,71,138,155
3543,Jared Dowell,M,Raw,18,82,110,155
1438,Rhea Brennand,F,Raw,17,97,113,128
10707,Austin Steffens,M,Raw,17,103,213,225
19252,Favian Arcidiacono,M,Raw,23,90,193,245
16251,Caitlin Martinez,F,Raw,19,60,110,150
18818,Misael Peraza,M,Single-ply,23,81,228,240
24871,Josh Nooner,M,Wraps,22,82,245,263
4792,Neal Bakerlis,M,Wraps,24,91,203,228
9420,Joe Armas,M,Raw,26,66,173,220
26604,Viacheslav Shutenko,M,Raw,30,93,288,320
24408,Karl Farquharson,M,Single-ply,22,70,180,210
28427,Sarah Cooke,F,Raw,32,66,70,103
6475,Vadim Gutsu,M,Raw,33,81,225,270
9506,Kyle Britt,M,Raw,25,91,228,273
18802,Spencer Lockwood,M,Wraps,17,85,185,238
920,Kimberly Carter,F,Raw,31,85,98,135
12171,Philip Owens,M,Single-ply,16,89,143,190
16396,Leslie Gurr Greig,F,Wraps,49,62,120,155
4868,Greg Kruger,M,Wraps,38,99,205,240
818,Denzel Bridges,M,Raw,21,77,213,260
15872,Stephanie Powell,F,Raw,28,66,165,225
10976,Scott Shirley,M,Raw,43,89,210,228
9896,Zack Siddall,M,Wraps,24,97,183,220
453,Gene Sosankin,M,Raw,21,77,165,218
9241,Alexandra Washington,F,Raw,13,81,85,115
19359,Francisco Pardorla,M,Raw,50,55,138,178
9848,Nicolas Boyer,M,Raw,39,104,245,275
3457,Mitchell Cowman,M,Single-ply,20,107,265,240
26334,Gabriel Longoria,M,Single-ply,17,82,238,238
27435,Janine Jones,F,Raw,41,68,98,130
28608,Jerry Tremblay,M,Raw,52,107,228,225
27966,Kajilla Jacomo,F,Wraps,37,54,128,150
28243,Melissa Brown,F,Wraps,43,81,143,165
940,Collin Azinger,M,Raw,21,91,205,228
2739,Tola Suleman,M,Raw,23,90,205,295
11796,Travis Dougherty,M,Wraps,32,123,253,278
4196,Mary Rodriguez,F,Raw,27,102,188,165
23984,Shannon Pollock,F,Raw,29,72,150,165
23957,Brandi Eberly,F,Raw,37,70,80,113
29302,Anis Ade Thomas,M,Single-ply,23,83,265,295
4071,Ashe Palmer,M,Raw,0,123,213,203
17784,Amy Bishop,F,Single-ply,38,60,138,170
26021,Ryan Finn,M,Raw,21,97,245,245
8222,Nadia Chang,F,Raw,21,51,105,128
8123,Jennifer Dang,F,Raw,25,52,105,123
6363,Cory Faz,M,Raw,23,75,210,240
14450,Kolby Pelc,M,Raw,16,72,105,140
5796,Jorge Diaz,M,Raw,21,87,245,275
3677,Emma Rogen,F,Wraps,32,58,150,165
8864,Chanel Patti,F,Raw,31,54,93,105
27906,Christian Francisco,M,Raw,29,99,145,178
20776,Jori Carnithan,F,Wraps,41,74,115,170
27669,Rhaea Stinn Fowler,F,Single-ply,25,72,215,193
5188,Brandon Huynh,M,Raw,24,81,215,250
23152,Tracey Quast,F,Raw,49,49,95,98
17492,Robert Mattison,M,Wraps,77,67,80,161
16776,Jason Rosario,M,Raw,31,89,218,255
10308,Luke Coleman,M,Raw,20,110,200,185
19613,Tammy Haynes,F,Raw,59,66,73,90
2262,Adam Clinton,M,Raw,30,89,205,265
24657,Tara Maier,F,Wraps,20,78,160,180
22135,Lindsay Schmidt,F,Raw,31,60,85,128
24549,Cody Lefever,M,Raw,26,66,170,215
20710,Tiffany Ma,F,Raw,23,57,120,133
23529,Lisa Branstetter,F,Raw,44,60,90,110
13186,Andrea Hubbard,F,Single-ply,38,82,128,143
1779,Hamish Thain,M,Single-ply,36,104,200,210
2553,Andrea Passwater,F,Raw,29,56,95,108
29859,Chris Kesler,M,Wraps,31,88,158,193
2686,Jorgen Hansen,M,Single-ply,25,119,400,125
1040,Ana Valencia,F,Wraps,26,52,83,105
28068,Corey Phillips,M,Raw,22,73,170,230
17947,Darian Gingold,M,Wraps,20,90,230,258
16939,Jesse Strawser,M,Raw,29,131,255,280
3071,Janelle Mault,F,Raw,39,75,35,118
7529,Allen Ottolangui,M,Raw,57,73,175,185
27264,Chris Gallick,M,Wraps,30,87,220,250
17812,David Young,M,Single-ply,28,105,345,283
7766,Sofiane Belkesir,M,Single-ply,32,105,380,345
11045,Evan Kempf,M,Raw,25,93,163,178
17800,Harold Gathercole,M,Raw,27,101,138,183
29739,Molly Crowther,F,Raw,28,73,75,98
15682,Bradley Nealon,M,Raw,24,82,193,235
26185,Ty Burge,M,Raw,28,81,125,125
15663,Albert Nitz,M,Raw,37,66,195,243
15128,Mike Graf,M,Wraps,20,81,240,240
25450,Quinton Gabara,M,Raw,19,64,170,200
7961,George Chu,M,Raw,20,73,190,205
7399,Kurt Mapula,M,Wraps,22,82,195,204
28826,Rachel Younker,F,Wraps,25,56,98,143
25629,Asa Barnes,M,Single-ply,49,98,305,238
25702,Kellen Madison,M,Wraps,33,98,250,273
21060,Luke Vella,M,Raw,28,68,170,230
10303,Chris Baula,M,Raw,33,67,178,205
28824,Allen Parr,M,Raw,49,79,170,200
5839,Guillermo Delatorre,M,Raw,15,68,64,113
2024,Brittany Pryor,F,Raw,27,101,218,240
27787,Chelsea Miller,F,Raw,42,74,113,140
24353,Christopher Mosley,M,Raw,27,113,295,228
9019,Julia Trezise-Conroy,F,Raw,31,52,100,140
10894,Fang-Yun Su,F,Raw,21,108,230,175
17397,Paula Powell,F,Wraps,53,75,128,138
14831,Kristen Archibeque,F,Wraps,23,52,113,115
28,Stefan Strecko,M,Wraps,25,81,195,253
9718,Susan Maguire,F,Raw,53,76,95,120
355,Manny McLaughlin,M,Wraps,26,81,183,228
3170,David Isenberg,M,Wraps,26,85,275,275
15383,David Sean Bennett,M,Wraps,33,117,260,283
17580,Ilya Shtefan,M,Raw,25,73,175,235
17700,Kevin Doheny,M,Raw,21,59,148,183
21059,Kenny Croxdale,M,Single-ply,59,90,185,218
5643,Perla Apodaca,F,Wraps,25,63,173,200
18460,Dave Breker,M,Raw,33,105,275,265
3675,Alicia Garcia,F,Raw,27,67,93,125
15450,Scott Hall,M,Raw,39,146,313,325
20608,Chun-Lin Wang,M,Single-ply,24,59,240,230
17348,Artin Gevondyan,M,Raw,22,108,205,230
13763,Andrey Shishkin,M,Raw,54,111,230,265
6749,Wassim Chahrouk,M,Raw,27,102,203,245
120,Jenna Price,F,Raw,30,71,105,128
6794,Scott Layman,M,Raw,42,65,193,215
23609,John Bracciodieta,M,Wraps,25,137,179,195
20612,Brandon Joyner,M,Raw,24,66,145,168
5579,Brian Ball Jr,M,Raw,23,159,296,275
13683,Brandon Losech,M,Raw,29,74,165,175
328,Alan McGee,M,Raw,39,138,230,230
4710,Rhys Painter,M,Raw,0,103,200,253
19665,Theresa Jesinger,F,Raw,29,51,70,118
2370,Jack Syers,M,Raw,21,103,210,248
5522,Carsen Pace,F,Wraps,19,72,93,93
2544,Katie Mccall,F,Raw,21,70,98,100
15791,Sophia Littfin,F,Single-ply,19,64,116,132
11077,Isaac Jamieson,M,Raw,22,92,190,225
24767,Kelly Phasey,F,Raw,40,123,160,155
10871,Alexandrea Garzaro,F,Raw,29,58,105,118
18562,Joshua Bates,M,Raw,22,83,215,223
4898,Neil Andrews,M,Raw,55,82,155,160
5153,Courtney Tedesco,F,Raw,26,57,133,160
1209,Anthony Valat,M,Raw,26,80,160,223
13362,Robertson Yang,M,Wraps,19,67,153,168
27673,Masaharu Koiwai,M,Single-ply,32,67,245,285
13068,Clayton Cox,M,Wraps,26,118,295,318
25958,Lin Donevska,F,Raw,47,57,93,118
3123,Alex Rivera,M,Wraps,0,143,228,215
78,Toni Johnson,F,Raw,23,69,130,198
27964,Alexander Small,M,Raw,22,99,263,295
29267,Anthony Diaz,M,Raw,33,93,130,183
28218,Erik Pino,M,Raw,16,59,153,193
13012,Kuniyoshi Sato,M,Raw,73,78,170,180
28649,Xeniya Khan,F,Wraps,27,67,160,190
9137,Cathy Conway,F,Single-ply,39,84,118,115
28363,Trent Blanchard,M,Raw,22,82,256,265
27096,William Wong,M,Raw,28,87,175,215
21956,Anh Khau,F,Raw,19,56,88,93
25843,Vladimir Zhabin,M,Multi-ply,34,90,360,348
23323,Radomil Vasik,M,Raw,23,82,243,275
27630,John Romanowski,M,Raw,30,79,188,185
20390,Nikita Tremaskin,M,Wraps,16,66,120,155
17945,Nick Ramano,M,Wraps,17,74,204,218
4869,Toby Howell,M,Wraps,40,72,123,170
15605,Jason Vermilyer,M,Single-ply,30,104,263,330
14485,Jeremy Collum,M,Raw,37,150,245,245
6213,Maria Salazar,F,Wraps,25,83,135,163
24925,Konner Stoneburg,M,Raw,15,98,118,155
1782,Michael Snow,M,Raw,28,108,185,225
6985,Melvin Cloud,M,Wraps,50,89,128,198
13275,Andrew Gooley,M,Wraps,23,74,228,250
17479,Kayla Stenstrom,F,Raw,25,70,68,115
5544,Marie Christine Liege,F,Raw,62,67,98,110
1946,Thomas Clark,M,Raw,20,82,200,213
28846,Rose Austad,F,Raw,53,66,93,113
27689,Tiffany McKinney,F,Single-ply,24,94,233,200
17061,Laura Finot,F,Raw,22,56,100,138
25290,Kara Frazier,F,Raw,35,83,158,193
6789,Christopher Jones,M,Raw,51,80,118,150
1392,Izzy Trafficante,F,Wraps,28,63,130,150
10661,Alex Ochoa,M,Raw,27,66,220,240
17136,Stephanie Hernandez,F,Raw,21,52,63,93
20121,David Napper,M,Raw,27,118,230,295
29675,Melissa Sterling,F,Raw,23,56,113,155
6694,Rowdy Spears,M,Raw,32,105,215,215
11980,Kim Townsel,F,Wraps,55,56,63,85
3215,Cameron McKenzie,M,Raw,21,117,295,340
8989,Lukasz Nizio,M,Raw,21,104,240,270
12404,Shane Cohan,M,Raw,22,97,183,250
9969,Adriana Barajas,F,Raw,34,115,158,160
12305,Cody Nilson,M,Raw,32,80,183,195
1770,Andrew Sellers,M,Raw,23,146,295,303
22084,Jo Whiteley,F,Raw,45,111,125,160
24731,Nate McLaughlin,M,Wraps,24,123,335,290
10912,Harjit Singh,M,Raw,33,107,223,260
11675,Byron Fletcher,M,Multi-ply,42,97,183,240
3022,Brandon Mannebach,M,Raw,30,79,155,228
5401,Sheryl Condon,F,Raw,40,68,125,168
7856,Joon-Ming Wong,M,Raw,25,59,135,180
10100,Elise Metts,F,Raw,34,66,145,163
6875,James Davis,M,Raw,69,97,120,165
22426,Jim Ambrose,M,Wraps,63,73,170,220
13956,Ernie Lilliebridge Jr,M,Wraps,27,100,275,340
4619,Zachary Johnson,M,Raw,23,98,185,175
20319,Amit Sapir,M,Raw,33,97,333,275
28162,Sri Hartati,F,Single-ply,29,56,216,190
8719,Timmy Meza,M,Raw,25,156,328,265
8558,Karina Williams,F,Raw,25,88,120,143
22275,Marty Gothard,M,Raw,65,79,110,153
14290,David Vaughan,M,Raw,60,74,103,143
12516,Meryl Carey,F,Raw,25,51,95,128
7968,Nicholas Nguyen,M,Raw,20,97,195,235
20648,Eric Lane,M,Wraps,20,92,195,228
12454,Alan Levine,M,Wraps,63,75,143,178
10652,Eduardo Garcia,M,Raw,27,60,170,180
6825,Paul Glenski,M,Raw,18,71,138,160
10111,Andrew Riggins,M,Raw,28,120,275,320
17085,Emily Graham,F,Single-ply,18,52,83,113
20967,Barb Welp,F,Wraps,45,78,98,128
8159,Karla Rendon,F,Raw,33,92,148,173
23194,Gail Franklin,F,Raw,52,105,60,128
4423,Caleb Eagans,M,Raw,21,73,175,195
12159,Jonathan Feil,M,Raw,30,82,223,240
6862,Andrew Brown,M,Raw,25,99,138,183
6986,Josh Hicks,M,Wraps,33,122,183,243
9490,Carolina Dillen,F,Raw,30,66,100,125
20760,Judith Meerding,F,Single-ply,35,63,170,163
15847,Isaiah Gayles,M,Raw,23,74,190,260
27542,Marina Lopatnikova,F,Raw,33,47,118,138
7282,Jessie Head-Gray,F,Raw,31,51,98,118
2926,Charles Frye,M,Raw,40,148,188,213
9825,Jean Charles Rubio,M,Raw,20,66,145,173
9479,Alexandra Lawson,F,Raw,29,93,65,110
8733,Amy Noraka,F,Raw,41,67,123,128
29867,Jim Gallagher,M,Raw,81,74,80,165
18812,I-Esha Scott,F,Raw,28,85,155,166
20734,Jack Suljevic,M,Single-ply,18,63,200,203
16874,Tracy Russell,M,Wraps,48,90,213,238
20081,Courtney Deer,F,Raw,25,70,110,138
2013,Hayden Zollo,M,Raw,17,93,160,190
25281,Katy Nicholson,F,Raw,29,82,113,150
5677,Stanton Grice,M,Raw,22,101,230,245
947,Glenn Woodruff,M,Raw,18,77,228,230
22555,Stephen Potts,M,Raw,39,95,230,263
2147,Ariel Maralit,M,Raw,27,97,258,295
8788,Valerie Dowis,F,Raw,38,63,68,105
19089,Michele Warhurst,F,Raw,34,56,78,88
7129,Abbigail Crouchet,F,Raw,17,63,73,110
26408,Garrett Brassington,M,Wraps,32,121,268,300
25636,Wynnie Young,F,Raw,22,57,110,118
9699,Jim Ford,M,Multi-ply,0,108,249,261
24076,Kunihiko Kitazawa,M,Raw,42,58,155,170
10955,Zach Elvin,M,Wraps,19,67,147,184
6841,Ryan King,M,Single-ply,21,82,125,170
17194,Joshua Patacca,M,Raw,20,150,293,305
28923,Keith Kanemoto,M,Single-ply,47,87,265,250
16696,Andrew Clement,M,Raw,29,75,143,190
2073,Andrew Nolan,M,Raw,35,81,120,130
9730,Tammi Lumes,F,Wraps,41,80,120,165
26049,Michael Coe,M,Wraps,47,99,265,323
28246,Darlena Waaka,F,Raw,35,71,125,165
7734,Daisy Blondan,F,Single-ply,57,62,115,145
885,Lissa Hall,F,Raw,47,55,73,100
18174,Brian Menda,M,Raw,18,72,195,228
11334,Martii Kilpelainen,M,Raw,60,66,165,225
14621,Clinton White,M,Raw,28,87,203,240
15332,Josef Ml. Peška,M,Wraps,27,89,255,240
7329,Taylor LaChapelle,F,Single-ply,15,46,143,148
10200,Ismael Franco,M,Single-ply,17,66,213,228
19838,Steph Radovanovic,F,Raw,45,62,110,143
3895,Charlie Duke,M,Wraps,27,88,158,240
26964,Derek Henry,M,Single-ply,19,159,185,183
22962,Liam Connolly,M,Raw,21,82,203,225
28812,Bruce Rhymer,M,Single-ply,23,77,138,185
21052,Laura Angeles,F,Raw,33,63,100,113
8249,Josh Brunson,M,Raw,23,82,240,258
21167,Brian Scherer,M,Raw,31,92,183,228
18029,Jeff Lindsey,M,Raw,23,91,248,273
8012,Janie Pumphrey,F,Wraps,32,60,98,136
29276,Thao Vang,M,Raw,29,60,168,190
10591,Justin Tripp,M,Wraps,25,109,215,228
25466,Tait Everett Teigen,M,Raw,48,87,178,193
23636,Anthony Diez,M,Raw,19,88,213,273
23601,Tristan Nazelrod,M,Raw,21,119,315,308
1468,Danielle Hayes,F,Raw,26,76,138,193
16854,Elizabeth Craven,F,Raw,39,51,133,151
10550,Ramona Patts,F,Raw,58,73,50,78
2722,Ernie Lilliebridge Jr,M,Wraps,27,100,325,330
5419,Adyson Perhonitch,F,Raw,15,117,113,115
27522,Anil Lad,M,Raw,21,73,170,200
17548,Alexander Owens,M,Raw,22,90,265,258
28639,Alexander Burgess,M,Raw,22,114,233,250
27644,Fillip Andersen,M,Raw,17,101,148,165
12673,Calvin King,M,Wraps,21,107,228,233
6041,Jordan Glenn,M,Raw,24,89,250,288
12061,Sandra Martuccio,F,Raw,54,62,93,123
14588,Robert Frost,M,Raw,67,62,80,130
29387,Christine Parham,F,Wraps,24,63,98,120
29121,Blake Bowen,M,Wraps,19,99,238,247
18635,Logan Frye,M,Raw,14,59,128,125
2161,Angelo Duran,M,Raw,20,81,143,200
16925,Walter Hogado,M,Raw,24,77,165,203
9247,Robby McLaughlin,M,Raw,26,90,228,245
26992,Jasmin Pinto,F,Wraps,23,70,113,125
25879,Adam Rawsthorne,M,Raw,32,115,233,255
13892,Sonya Stevenson,F,Raw,66,91,100,123
15733,Nadia Vasquez,F,Raw,35,99,138,160
10116,Dereck Saephan,M,Raw,17,63,118,160
7265,Lori Dunn,F,Raw,50,72,65,113
26025,Anthony Pirie,M,Wraps,25,74,238,247
28535,Melanie John,F,Raw,22,62,78,80
17459,Jared Hidalgo,M,Raw,34,90,223,250
9307,John Leung,M,Raw,55,65,118,148
3936,Randy Woodle,M,Raw,22,119,233,223
11725,Sarah Petchell,F,Raw,36,71,148,185
27688,Spencer Rohr,M,Raw,25,109,288,300
15043,Ivaylo Hristov,M,Raw,36,120,343,363
4207,Lazaro Cruzata,M,Wraps,28,82,238,258
14033,Justin Williams,M,Raw,24,88,185,248
2149,Allison Kirk,F,Wraps,26,90,103,118
21823,Elias Bingham,M,Raw,19,116,205,255
29634,Suzanne Hartwig-Gary,F,Single-ply,32,51,150,158
74,Ryan Celli,M,Single-ply,38,90,310,300
24048,Michael Stevens,M,Raw,62,82,123,175
4016,Jimmy Paquet,M,Wraps,24,119,350,360
22899,Rachel Acciacca,F,Raw,32,61,115,133
13041,Keon Pruitt,M,Single-ply,15,60,127,150
14595,Matthew Sawade,M,Raw,34,85,123,168
3932,James Freeman,M,Single-ply,29,141,340,323
14670,Joe Mass,M,Raw,23,168,298,295
22790,Miriam Castro,F,Wraps,39,73,93,110
27747,Brandi Moore,F,Raw,44,67,98,140
15502,Anthony Primozich,M,Raw,37,87,170,175
2509,Evan Warnock,M,Raw,22,108,173,210
7281,Corey Bourgeois,M,Raw,19,97,273,285
9244,Mathew Procak,M,Raw,25,113,220,270
24857,Marc Villlere,M,Raw,23,173,333,280
4067,Elizabeth Craven,F,Raw,39,55,133,135
20104,Autumn Herried,F,Raw,22,65,143,138
13100,Gayle Johnson,F,Raw,52,63,110,155
3145,Douglas King,M,Raw,25,84,185,228
26441,Alex Delle Bovi,M,Raw,27,84,245,273
17513,Lindsay Rich,F,Raw,24,83,113,143
8697,Xin Zou Frank Han,M,Raw,20,66,215,260
5131,Alex Safont,M,Raw,33,86,183,218
16924,Jason Cacho,M,Raw,22,61,128,143
20619,Joshua Moore,M,Raw,25,73,205,245
7396,Eric Lund,M,Wraps,27,110,315,305
24874,Kevin Kim,M,Wraps,23,80,175,184
11560,Elena Borisova,F,Single-ply,23,56,200,188
17138,Cassandra Concepcion,F,Raw,19,67,100,115
22100,Andrew Garcia,M,Raw,29,80,143,168
25196,Thomas Phiel,M,Raw,54,109,250,288
26205,Nicholas Bevelock,M,Raw,23,88,193,248
2542,Grace Ingebritson,F,Raw,23,66,125,143
6073,Daniel Trefrey,M,Raw,32,125,220,265
22643,Jospeh Cavanaugh,M,Raw,22,73,170,215
20409,David Keong,M,Raw,41,109,235,250
237,Alyssa Medeiros,F,Raw,25,88,93,123
20655,Garrett Smith,M,Raw,19,93,200,213
16484,Isela Alcantara,F,Raw,22,84,173,185
25496,Eva Whittimore,F,Wraps,36,59,128,150
23968,Zain Malik,M,Raw,20,72,165,218
5192,Madison Riebe,F,Raw,21,71,125,150
4766,Kathrine Bak,F,Single-ply,36,66,165,223
1620,Jessica Edwards,F,Raw,29,70,103,123
8793,Kurtis Ackerman,M,Raw,23,106,188,205
1308,Lothar Vallot,M,Single-ply,56,90,108,148
14374,Boris Savkovic,M,Raw,18,83,160,200
1582,Rebecka Cook,F,Raw,23,120,160,163
25109,Samar El-Masri,F,Raw,32,47,70,95
2431,John Campos,M,Wraps,23,120,215,250
29249,Jordan Tom,M,Single-ply,23,65,220,228
1044,Chase Lanyon,M,Raw,15,68,113,122
26422,Kyle Hynes,M,Wraps,37,100,274,279
5009,Justin Magallanez,M,Raw,28,112,205,230
17871,Todd Curtis,M,Wraps,50,128,235,233
7633,Ethan Beard,M,Raw,24,98,245,265
10931,Javier Banda,M,Raw,22,104,218,288
24529,Anthony Arguelles,M,Single-ply,26,81,205,238
5795,Navreet Dhaliwal,M,Raw,26,74,120,173
5491,Sariah Hafen,F,Raw,27,71,103,118
25168,Ielja Strik,F,Raw,44,84,205,200
17002,Jesse Rodriguez,M,Raw,24,64,205,238
20183,Angela Stone,F,Wraps,34,69,103,130
11797,Kirk Sabalka,M,Raw,26,136,285,270
21787,Reid McMullin,M,Raw,24,93,143,175
13951,Isaac Schropp,M,Wraps,21,110,240,249
1600,Brandon Jeffers,M,Raw,16,82,-215,210
24851,Jessica Beene,F,Raw,30,67,110,130
1849,James Johnson,M,Raw,23,100,240,300
1752,Sam Hatten,M,Wraps,24,89,240,253
22845,Jesse Elizardo,M,Raw,31,104,163,165
2040,James Krom,M,Wraps,41,121,208,235
18467,Nikola Spica,F,Raw,16,75,118,145
7965,Nic Peterson,M,Wraps,24,98,270,300
5231,Andres Arvizu,M,Raw,19,111,245,250
546,Bryce Benn,M,Raw,21,80,208,255
6199,Chris Smith,M,Raw,29,100,205,255
25427,Mariusz Grotkowski,M,Raw,28,65,210,240
29092,Joshua Watson,M,Raw,22,92,195,265
26043,Michael Clinkscales,M,Raw,21,84,205,208
5147,Alexandr Globa,M,Wraps,23,98,263,285
27820,John Schroeder,M,Raw,18,89,210,258
10737,Luke Fortin,M,Raw,22,72,160,213
18051,Barnabus Chun,M,Raw,21,65,130,153
12191,Joseph Zoida,M,Wraps,19,74,191,247
10694,Abigail Del Fierro,F,Raw,23,52,103,123
24278,Travis Jacklin,M,Raw,19,72,185,215
7169,Chase Clark,M,Raw,23,100,173,240
16559,Tito Bastianelli Sr,M,Raw,83,91,145,181
18592,Heli Jokela,F,Raw,21,62,123,143
27836,Laura Millslagle,F,Raw,28,66,125,140
26577,Matt Coronado,M,Raw,17,90,184,220
20171,James Lewin,M,Raw,17,116,70,158
28206,James Le,M,Raw,23,74,220,273
14650,Michelle Versailles,F,Raw,41,62,113,135
15302,Rodney Wood,M,Single-ply,48,104,295,240
15574,Jaden LaPointe,M,Raw,15,97,210,208
10417,Anthony Acosta,M,Wraps,28,90,250,283
23868,Nicole Kumerich,F,Raw,39,60,115,128
22764,Michael Braunscheidel,M,Raw,33,129,200,238
9318,Amber Burns,F,Raw,29,87,160,170
27822,Vanessa Fernandez,F,Raw,33,66,128,140
18825,Evan Roberts,M,Raw,27,145,275,285
17706,Adam Boyer,M,Raw,27,153,240,265
17987,Katie Ruland,F,Raw,21,50,80,108
14090,Megan Kupser,F,Single-ply,22,65,145,115
4065,Dave Murphy,M,Raw,42,90,198,218
27090,Sean Holtzclaw,M,Raw,36,94,143,205
1294,Adam Xiong,M,Raw,17,55,113,153
15566,Maddie Burke,F,Single-ply,15,78,90,128
2000,Kirk Karwoski,M,Single-ply,26,125,420,328
20026,Danilo Pasnicki,M,Single-ply,23,71,135,160
2063,Kiran Toolaram,M,Raw,18,81,180,215
27805,Becky Rich,F,Wraps,28,59,130,145
1507,Daniel Wade,M,Single-ply,51,104,250,258
6683,Juanita Najera,F,Single-ply,32,52,148,168
17943,Deanna Ishii,F,Raw,28,75,128,148
20002,Ben Wagoner,M,Raw,24,65,158,228
5577,Ryan Kaut,M,Raw,24,83,173,228
21853,Yvette Wilmot,F,Raw,35,60,73,125
8089,Amy Hutchison,F,Raw,35,70,100,143
